id,Tweet,Date
1562916881241186304,@VodafoneGhana I feel cheated by your service. Can you please explain to me how I exhausted about 780gigg broadband data in less than a month whilst I’m barely home. That’s GHS 680.00 (e-levy exclusive) spent on just data. Y’all better make this make sense to me,2022-08-25 21:36:36+00:00
1562916762487869440,@thenanaaba Our E-Levy chasing the dollars 😂😂😂,2022-08-25 21:36:08+00:00
1562914243489320960,@thenanaaba Hahahaha really E-levy 🤣🤣,2022-08-25 21:26:07+00:00
1562914203605893120,"@thenanaaba E-levy 
People will not notice it",2022-08-25 21:25:58+00:00
1562883656347107333,@AnnanPerry I guess it’s the Supreme Court that should be very ashamed of itself for disgracefully scheming to pass the e-levy…it simply means the ordinary Ghanaian is more intelligent than the judges of that Court!,2022-08-25 19:24:35+00:00
1562882771202166785,@AmeyawDebrah Terms and conditions deleted. Another way of getting customers back to do more with MoMo to boost E-LEVY.,2022-08-25 19:21:04+00:00
1562874245985685504,"@josh_johnnny @AbdulsamedAwud @SaddickAdams Perfect question, then he should dissociate  Nana Addo from the peace we have in Ghana meaning Ghanaians love peace although it’s his regime in which E-levy was implemented and such things never happened in Ghana",2022-08-25 18:47:11+00:00
1562849432500023297,"Those who say they no longer feel safe in Ghana👇

A Tanzanian Public sector worker has been dismissed from office for taking to Facebook to oppose the introduction of the country’s own “E-levy”. Hehe
Source: Saddick Adams",2022-08-25 17:08:35+00:00
1562837365244055552,"@SaddickAdams U sure any of the directors of our state run agencies had publicly opposed ""E-levy"" dem go dey at post ??",2022-08-25 16:20:38+00:00
1562833150849327106,"@NyavorJohnny @Dejoh36 @CitizenTechiman @Citizen__Kay am a member of the stubborn academy class

never paid any e-levy and wont pay till its totally scrapped",2022-08-25 16:03:53+00:00
